Date,Pair_A,Pair_B,rolling_corr
2018-09-24,CNYPHP_RET,SGDPHP_RET,0.7457362622250056
2018-09-25,CNYPHP_RET,SGDPHP_RET,0.7480002801871914
2018-09-26,CNYPHP_RET,SGDPHP_RET,0.7490252563282305
2018-09-27,CNYPHP_RET,SGDPHP_RET,0.7473928422620778
2018-09-28,CNYPHP_RET,SGDPHP_RET,0.7479451169949923
2018-10-01,CNYPHP_RET,SGDPHP_RET,0.7500881591423341
2018-10-02,CNYPHP_RET,SGDPHP_RET,0.7472627736144444
2018-10-03,CNYPHP_RET,SGDPHP_RET,0.7587358033544734
2018-10-04,CNYPHP_RET,SGDPHP_RET,0.7546220045090886
2018-10-05,CNYPHP_RET,SGDPHP_RET,0.7535531560925712
2018-10-08,CNYPHP_RET,SGDPHP_RET,0.746799797798623
2018-10-09,CNYPHP_RET,SGDPHP_RET,0.7351195089126044
2018-10-10,CNYPHP_RET,SGDPHP_RET,0.7361678849710375
2018-10-11,CNYPHP_RET,SGDPHP_RET,0.7341973970273562
2018-10-12,CNYPHP_RET,SGDPHP_RET,0.7360952256291631
2018-10-15,CNYPHP_RET,SGDPHP_RET,0.7350130379931548
2018-10-16,CNYPHP_RET,SGDPHP_RET,0.7353684300096287
2018-10-17,CNYPHP_RET,SGDPHP_RET,0.7373275726806797
2018-10-18,CNYPHP_RET,SGDPHP_RET,0.7371957258493667
2018-10-19,CNYPHP_RET,SGDPHP_RET,0.7352787720706244
2018-10-22,CNYPHP_RET,SGDPHP_RET,0.734070662079156
2018-10-23,CNYPHP_RET,SGDPHP_RET,0.7405391517980688
2018-10-24,CNYPHP_RET,SGDPHP_RET,0.7471308516054352
2018-10-25,CNYPHP_RET,SGDPHP_RET,0.7548652194655647
2018-10-26,CNYPHP_RET,SGDPHP_RET,0.7548610312966161
2018-10-29,CNYPHP_RET,SGDPHP_RET,0.7562144652028329
2018-10-30,CNYPHP_RET,SGDPHP_RET,0.7573861623169464
2018-10-31,CNYPHP_RET,SGDPHP_RET,0.7580353600378614
2018-11-01,CNYPHP_RET,SGDPHP_RET,0.7606319400212102
2018-11-02,CNYPHP_RET,SGDPHP_RET,0.7746646020226023
2018-11-05,CNYPHP_RET,SGDPHP_RET,0.7791358707082652
2018-11-06,CNYPHP_RET,SGDPHP_RET,0.7522105936373478
2018-11-07,CNYPHP_RET,SGDPHP_RET,0.7517751973356626
2018-11-08,CNYPHP_RET,SGDPHP_RET,0.7511319479034533
2018-11-09,CNYPHP_RET,SGDPHP_RET,0.7533871832450146
2018-11-12,CNYPHP_RET,SGDPHP_RET,0.7547572271738547
2018-11-13,CNYPHP_RET,SGDPHP_RET,0.750209197078857
2018-11-14,CNYPHP_RET,SGDPHP_RET,0.7472299821271258
2018-11-15,CNYPHP_RET,SGDPHP_RET,0.747289045035078
2018-11-16,CNYPHP_RET,SGDPHP_RET,0.7511809840045823
2018-11-19,CNYPHP_RET,SGDPHP_RET,0.751106232819762
2018-11-20,CNYPHP_RET,SGDPHP_RET,0.7471222604530446
2018-11-21,CNYPHP_RET,SGDPHP_RET,0.737397186654213
2018-11-22,CNYPHP_RET,SGDPHP_RET,0.733599415212866
2018-11-23,CNYPHP_RET,SGDPHP_RET,0.7438857089474763
2018-11-26,CNYPHP_RET,SGDPHP_RET,0.73890034274086
2018-11-27,CNYPHP_RET,SGDPHP_RET,0.7326328602452811
2018-11-28,CNYPHP_RET,SGDPHP_RET,0.7315070325186335
2018-11-29,CNYPHP_RET,SGDPHP_RET,0.7242253674277915
2018-11-30,CNYPHP_RET,SGDPHP_RET,0.7220976737266048
2018-12-03,CNYPHP_RET,SGDPHP_RET,0.7187393431149269
2018-12-04,CNYPHP_RET,SGDPHP_RET,0.6986223141917544
2018-12-05,CNYPHP_RET,SGDPHP_RET,0.7200554305193047
2018-12-06,CNYPHP_RET,SGDPHP_RET,0.7225299561904199
2018-12-07,CNYPHP_RET,SGDPHP_RET,0.7234245189567909
2018-12-10,CNYPHP_RET,SGDPHP_RET,0.7389247911829749
2018-12-11,CNYPHP_RET,SGDPHP_RET,0.7415997723366334
2018-12-12,CNYPHP_RET,SGDPHP_RET,0.740375743824544
2018-12-13,CNYPHP_RET,SGDPHP_RET,0.7360920131219024
2018-12-14,CNYPHP_RET,SGDPHP_RET,0.7372753496716788
2018-12-17,CNYPHP_RET,SGDPHP_RET,0.739252493331377
2018-12-18,CNYPHP_RET,SGDPHP_RET,0.7396900772322582
2018-12-19,CNYPHP_RET,SGDPHP_RET,0.739951824305063
2018-12-20,CNYPHP_RET,SGDPHP_RET,0.7494473738219889
2018-12-21,CNYPHP_RET,SGDPHP_RET,0.7501445407861775
2018-12-24,CNYPHP_RET,SGDPHP_RET,0.7437555774422145
2018-12-25,CNYPHP_RET,SGDPHP_RET,0.7465323312444345
2018-12-26,CNYPHP_RET,SGDPHP_RET,0.7422805644794049
2018-12-27,CNYPHP_RET,SGDPHP_RET,0.7460846434376741
2018-12-28,CNYPHP_RET,SGDPHP_RET,0.7410892888292938
2018-12-31,CNYPHP_RET,SGDPHP_RET,0.7344375080173176
2019-01-01,CNYPHP_RET,SGDPHP_RET,0.7415969446819399
2019-01-02,CNYPHP_RET,SGDPHP_RET,0.7413800723303473
2019-01-03,CNYPHP_RET,SGDPHP_RET,0.7304327563817788
2019-01-04,CNYPHP_RET,SGDPHP_RET,0.7144641528390269
2019-01-07,CNYPHP_RET,SGDPHP_RET,0.712505805153161
2019-01-08,CNYPHP_RET,SGDPHP_RET,0.714119184275731
2019-01-09,CNYPHP_RET,SGDPHP_RET,0.7165645379770599
2019-01-10,CNYPHP_RET,SGDPHP_RET,0.7134887470871283
2019-01-11,CNYPHP_RET,SGDPHP_RET,0.7101283421051701
2019-01-14,CNYPHP_RET,SGDPHP_RET,0.7123558547904382
2019-01-15,CNYPHP_RET,SGDPHP_RET,0.7155969395501067
2019-01-16,CNYPHP_RET,SGDPHP_RET,0.7128074978148509
2019-01-17,CNYPHP_RET,SGDPHP_RET,0.710045496276145
2019-01-18,CNYPHP_RET,SGDPHP_RET,0.7106433530705263
2019-01-21,CNYPHP_RET,SGDPHP_RET,0.7158728806270472
2019-01-22,CNYPHP_RET,SGDPHP_RET,0.7231433736774383
2019-01-23,CNYPHP_RET,SGDPHP_RET,0.7211434858383194
2019-01-24,CNYPHP_RET,SGDPHP_RET,0.7224110205975305
2019-01-25,CNYPHP_RET,SGDPHP_RET,0.7215742338646083
2019-01-28,CNYPHP_RET,SGDPHP_RET,0.7247525352178645
2019-01-29,CNYPHP_RET,SGDPHP_RET,0.7265459044128519
2019-01-30,CNYPHP_RET,SGDPHP_RET,0.7205876182807273
2019-01-31,CNYPHP_RET,SGDPHP_RET,0.7210476041169256
2019-02-01,CNYPHP_RET,SGDPHP_RET,0.717787230859334
2019-02-04,CNYPHP_RET,SGDPHP_RET,0.7257917746534588
2019-02-05,CNYPHP_RET,SGDPHP_RET,0.7246470374484972
2019-02-06,CNYPHP_RET,SGDPHP_RET,0.7307679493382228
2019-02-07,CNYPHP_RET,SGDPHP_RET,0.7293373678763327
2019-02-08,CNYPHP_RET,SGDPHP_RET,0.7396103752669251
2019-02-11,CNYPHP_RET,SGDPHP_RET,0.743069768500251
2019-02-12,CNYPHP_RET,SGDPHP_RET,0.7485625545122944
2019-02-13,CNYPHP_RET,SGDPHP_RET,0.7492463642663273
2019-02-14,CNYPHP_RET,SGDPHP_RET,0.7623370908552258
2019-02-15,CNYPHP_RET,SGDPHP_RET,0.770926741541703
2019-02-18,CNYPHP_RET,SGDPHP_RET,0.7728111476571373
2019-02-19,CNYPHP_RET,SGDPHP_RET,0.7629392585169259
2019-02-20,CNYPHP_RET,SGDPHP_RET,0.7620610953889152
2019-02-21,CNYPHP_RET,SGDPHP_RET,0.7580855346897869
2019-02-22,CNYPHP_RET,SGDPHP_RET,0.7642270658763547
2019-02-25,CNYPHP_RET,SGDPHP_RET,0.7647346054142895
2019-02-26,CNYPHP_RET,SGDPHP_RET,0.7693360654704278
2019-02-27,CNYPHP_RET,SGDPHP_RET,0.7695320676134636
2019-02-28,CNYPHP_RET,SGDPHP_RET,0.7663025825191
2019-03-01,CNYPHP_RET,SGDPHP_RET,0.7658699248433117
2019-03-04,CNYPHP_RET,SGDPHP_RET,0.7635131842280495
2019-03-05,CNYPHP_RET,SGDPHP_RET,0.7654603401994347
2019-03-06,CNYPHP_RET,SGDPHP_RET,0.7782662250048988
2019-03-07,CNYPHP_RET,SGDPHP_RET,0.7844038760419705
2019-03-08,CNYPHP_RET,SGDPHP_RET,0.7837123880668755
2019-03-11,CNYPHP_RET,SGDPHP_RET,0.7815120854632389
2019-03-12,CNYPHP_RET,SGDPHP_RET,0.7807775246518116
2019-03-13,CNYPHP_RET,SGDPHP_RET,0.790999330881049
2019-03-14,CNYPHP_RET,SGDPHP_RET,0.7968968569332333
2019-03-15,CNYPHP_RET,SGDPHP_RET,0.7984110448654641
2019-03-18,CNYPHP_RET,SGDPHP_RET,0.8014286720197724
2019-03-19,CNYPHP_RET,SGDPHP_RET,0.8009217370791304
2019-03-20,CNYPHP_RET,SGDPHP_RET,0.7994131876638847
2019-03-21,CNYPHP_RET,SGDPHP_RET,0.7990290616762601
2019-03-22,CNYPHP_RET,SGDPHP_RET,0.8019471490704532
2019-03-25,CNYPHP_RET,SGDPHP_RET,0.8019657716948283
2019-03-26,CNYPHP_RET,SGDPHP_RET,0.8034362169053064
2019-03-27,CNYPHP_RET,SGDPHP_RET,0.8050067527080796
2019-03-28,CNYPHP_RET,SGDPHP_RET,0.7996607336689757
2019-03-29,CNYPHP_RET,SGDPHP_RET,0.8059636801489045
2019-04-01,CNYPHP_RET,SGDPHP_RET,0.806372370628359
2019-04-02,CNYPHP_RET,SGDPHP_RET,0.8111503819794941
2019-04-03,CNYPHP_RET,SGDPHP_RET,0.8258354060476709
2019-04-04,CNYPHP_RET,SGDPHP_RET,0.8294797473924489
2019-04-05,CNYPHP_RET,SGDPHP_RET,0.8293167971708238
2019-04-08,CNYPHP_RET,SGDPHP_RET,0.8280621562714543
2019-04-09,CNYPHP_RET,SGDPHP_RET,0.8313215242241134
2019-04-10,CNYPHP_RET,SGDPHP_RET,0.8343856708916604
2019-04-11,CNYPHP_RET,SGDPHP_RET,0.8346413481160827
2019-04-12,CNYPHP_RET,SGDPHP_RET,0.8385204442864713
2019-04-15,CNYPHP_RET,SGDPHP_RET,0.8434199790682267
2019-04-16,CNYPHP_RET,SGDPHP_RET,0.8440569049157014
2019-04-17,CNYPHP_RET,SGDPHP_RET,0.8413940788934319
2019-04-18,CNYPHP_RET,SGDPHP_RET,0.8384749921776021
2019-04-19,CNYPHP_RET,SGDPHP_RET,0.8408873706691292
2019-04-22,CNYPHP_RET,SGDPHP_RET,0.8408402512832643
2019-04-23,CNYPHP_RET,SGDPHP_RET,0.845437971579791
2019-04-24,CNYPHP_RET,SGDPHP_RET,0.8438624322345651
2019-04-25,CNYPHP_RET,SGDPHP_RET,0.8379128602176653
2019-04-26,CNYPHP_RET,SGDPHP_RET,0.8393474959696108
2019-04-29,CNYPHP_RET,SGDPHP_RET,0.838695492824303
2019-04-30,CNYPHP_RET,SGDPHP_RET,0.838290385300813
2019-05-01,CNYPHP_RET,SGDPHP_RET,0.8437277948348693
2019-05-02,CNYPHP_RET,SGDPHP_RET,0.8429354314820042
2019-05-03,CNYPHP_RET,SGDPHP_RET,0.8425469035519484
2019-05-06,CNYPHP_RET,SGDPHP_RET,0.8414491626822156
2019-05-07,CNYPHP_RET,SGDPHP_RET,0.8313246675113425
2019-05-08,CNYPHP_RET,SGDPHP_RET,0.8325585762114747
2019-05-09,CNYPHP_RET,SGDPHP_RET,0.8365444573512424
2019-05-10,CNYPHP_RET,SGDPHP_RET,0.8309379782587032
2019-05-13,CNYPHP_RET,SGDPHP_RET,0.827530004134312
2019-05-14,CNYPHP_RET,SGDPHP_RET,0.8255069702725529
2019-05-15,CNYPHP_RET,SGDPHP_RET,0.8303240140411406
2019-05-16,CNYPHP_RET,SGDPHP_RET,0.8332206991965019
2019-05-17,CNYPHP_RET,SGDPHP_RET,0.8326400909475464
2019-05-20,CNYPHP_RET,SGDPHP_RET,0.8318360170665282
2019-05-21,CNYPHP_RET,SGDPHP_RET,0.8321503073521188
2019-05-23,CNYPHP_RET,SGDPHP_RET,0.8306468527148803
2019-05-24,CNYPHP_RET,SGDPHP_RET,0.8312364816863885
2019-05-27,CNYPHP_RET,SGDPHP_RET,0.8360566040356068
2019-05-28,CNYPHP_RET,SGDPHP_RET,0.8362189917202755
2019-05-29,CNYPHP_RET,SGDPHP_RET,0.8394705470377658
2019-05-30,CNYPHP_RET,SGDPHP_RET,0.8526651094372752
2019-05-31,CNYPHP_RET,SGDPHP_RET,0.8455088118051369
2019-06-03,CNYPHP_RET,SGDPHP_RET,0.8371533802409601
2019-06-04,CNYPHP_RET,SGDPHP_RET,0.8352394585447223
2019-06-05,CNYPHP_RET,SGDPHP_RET,0.8344766628346191
2019-06-06,CNYPHP_RET,SGDPHP_RET,0.8339644429311341
2019-06-07,CNYPHP_RET,SGDPHP_RET,0.8339974862884743
2019-06-10,CNYPHP_RET,SGDPHP_RET,0.8370559961189943
2019-06-11,CNYPHP_RET,SGDPHP_RET,0.8367607669024691
2019-06-12,CNYPHP_RET,SGDPHP_RET,0.8328738951238055
2019-06-13,CNYPHP_RET,SGDPHP_RET,0.8324881396661866
2019-06-14,CNYPHP_RET,SGDPHP_RET,0.8329868666555384
2019-06-17,CNYPHP_RET,SGDPHP_RET,0.8305562070980529
2019-06-18,CNYPHP_RET,SGDPHP_RET,0.8324699754497007
2019-06-19,CNYPHP_RET,SGDPHP_RET,0.8353998786555615
2019-06-20,CNYPHP_RET,SGDPHP_RET,0.8333609020125976
2019-06-21,CNYPHP_RET,SGDPHP_RET,0.8313660853781099
2019-06-24,CNYPHP_RET,SGDPHP_RET,0.8238699318140681
2019-06-25,CNYPHP_RET,SGDPHP_RET,0.827999399165848
2019-06-26,CNYPHP_RET,SGDPHP_RET,0.834385496643319
2019-06-27,CNYPHP_RET,SGDPHP_RET,0.8368139275652053
2019-06-28,CNYPHP_RET,SGDPHP_RET,0.8366270701510062
2019-07-01,CNYPHP_RET,SGDPHP_RET,0.8464976776841874
2019-07-02,CNYPHP_RET,SGDPHP_RET,0.8438779018011384
2019-07-03,CNYPHP_RET,SGDPHP_RET,0.8453375919733441
2019-07-04,CNYPHP_RET,SGDPHP_RET,0.8451270828431061
2019-07-05,CNYPHP_RET,SGDPHP_RET,0.8440967446018397
2019-07-08,CNYPHP_RET,SGDPHP_RET,0.8454315082368575
2019-07-09,CNYPHP_RET,SGDPHP_RET,0.8476611065602278
2019-07-10,CNYPHP_RET,SGDPHP_RET,0.8538325192060341
2019-07-11,CNYPHP_RET,SGDPHP_RET,0.8536747784494858
2019-07-12,CNYPHP_RET,SGDPHP_RET,0.856950292206907
2019-07-15,CNYPHP_RET,SGDPHP_RET,0.8569203230401677
2019-07-16,CNYPHP_RET,SGDPHP_RET,0.8571817920732836
2019-07-17,CNYPHP_RET,SGDPHP_RET,0.8560586647919031
2019-07-18,CNYPHP_RET,SGDPHP_RET,0.8557741559869408
2019-07-19,CNYPHP_RET,SGDPHP_RET,0.8526099862713886
2019-07-22,CNYPHP_RET,SGDPHP_RET,0.8511583319827197
2019-07-23,CNYPHP_RET,SGDPHP_RET,0.8522417375366518
2019-07-24,CNYPHP_RET,SGDPHP_RET,0.8490309899460459
2019-07-25,CNYPHP_RET,SGDPHP_RET,0.8485867577949925
2019-07-26,CNYPHP_RET,SGDPHP_RET,0.8473263493465727
2019-07-29,CNYPHP_RET,SGDPHP_RET,0.848290433474294
2019-07-30,CNYPHP_RET,SGDPHP_RET,0.8488613747088933
2019-07-31,CNYPHP_RET,SGDPHP_RET,0.8511978646106584
2019-08-01,CNYPHP_RET,SGDPHP_RET,0.8496292219315379
2019-08-02,CNYPHP_RET,SGDPHP_RET,0.8525953570013237
2019-08-05,CNYPHP_RET,SGDPHP_RET,0.8445852050710482
2019-08-06,CNYPHP_RET,SGDPHP_RET,0.8206458475449314
2019-08-07,CNYPHP_RET,SGDPHP_RET,0.8210588268886252
2019-08-08,CNYPHP_RET,SGDPHP_RET,0.818439938559085
2019-08-09,CNYPHP_RET,SGDPHP_RET,0.8212745806892876
2019-08-12,CNYPHP_RET,SGDPHP_RET,0.8147960288437128
2019-08-13,CNYPHP_RET,SGDPHP_RET,0.8106807590211339
2019-08-14,CNYPHP_RET,SGDPHP_RET,0.8066371767716246
2019-08-15,CNYPHP_RET,SGDPHP_RET,0.8027444986537714
2019-08-16,CNYPHP_RET,SGDPHP_RET,0.8058080723445217
2019-08-19,CNYPHP_RET,SGDPHP_RET,0.8072540737440415
2019-08-20,CNYPHP_RET,SGDPHP_RET,0.8041494022418927
2019-08-21,CNYPHP_RET,SGDPHP_RET,0.8019797894968524
2019-08-22,CNYPHP_RET,SGDPHP_RET,0.8034078712044319
2019-08-23,CNYPHP_RET,SGDPHP_RET,0.8041037320712657
2019-08-26,CNYPHP_RET,SGDPHP_RET,0.8046425995838451
2019-08-27,CNYPHP_RET,SGDPHP_RET,0.7900426923626852
2019-08-28,CNYPHP_RET,SGDPHP_RET,0.7899039067342779
2019-08-29,CNYPHP_RET,SGDPHP_RET,0.7907606519335815
2019-08-30,CNYPHP_RET,SGDPHP_RET,0.7832353815865354
2019-09-02,CNYPHP_RET,SGDPHP_RET,0.7829117359828228
2019-09-03,CNYPHP_RET,SGDPHP_RET,0.7838676888241923
2019-09-04,CNYPHP_RET,SGDPHP_RET,0.7839483045855998
2019-09-05,CNYPHP_RET,SGDPHP_RET,0.784002232686424
2019-09-06,CNYPHP_RET,SGDPHP_RET,0.7735146476291803
2019-09-09,CNYPHP_RET,SGDPHP_RET,0.7740401283233782
2019-09-10,CNYPHP_RET,SGDPHP_RET,0.7711089148677098
2019-09-11,CNYPHP_RET,SGDPHP_RET,0.7712070603081078
2019-09-12,CNYPHP_RET,SGDPHP_RET,0.7725020961235267
2019-09-13,CNYPHP_RET,SGDPHP_RET,0.7673379382631604
2019-09-16,CNYPHP_RET,SGDPHP_RET,0.766665380597453
2019-09-17,CNYPHP_RET,SGDPHP_RET,0.7635072982036852
2019-09-18,CNYPHP_RET,SGDPHP_RET,0.7579955637180739
2019-09-19,CNYPHP_RET,SGDPHP_RET,0.7552131213392786
2019-09-20,CNYPHP_RET,SGDPHP_RET,0.7565076374246856
2019-09-23,CNYPHP_RET,SGDPHP_RET,0.7549558078764484
2019-09-24,CNYPHP_RET,SGDPHP_RET,0.7490061990906685
2019-09-25,CNYPHP_RET,SGDPHP_RET,0.7507838150687843
2019-09-26,CNYPHP_RET,SGDPHP_RET,0.7506259388511335
2019-09-27,CNYPHP_RET,SGDPHP_RET,0.7538247205846951
2019-09-30,CNYPHP_RET,SGDPHP_RET,0.7468993721746756
2019-10-01,CNYPHP_RET,SGDPHP_RET,0.7476221596818731
2019-10-02,CNYPHP_RET,SGDPHP_RET,0.7472013748398905
2019-10-03,CNYPHP_RET,SGDPHP_RET,0.7453552207080868
2019-10-04,CNYPHP_RET,SGDPHP_RET,0.7428577628797882
2019-10-07,CNYPHP_RET,SGDPHP_RET,0.7423178926888983
2019-10-08,CNYPHP_RET,SGDPHP_RET,0.7369651255173602
2019-10-09,CNYPHP_RET,SGDPHP_RET,0.7256205453877205
2019-10-10,CNYPHP_RET,SGDPHP_RET,0.7238170249648085
2019-10-11,CNYPHP_RET,SGDPHP_RET,0.716973068324038
2019-10-14,CNYPHP_RET,SGDPHP_RET,0.7173291848221631
2019-10-15,CNYPHP_RET,SGDPHP_RET,0.7161826616230744
2019-10-16,CNYPHP_RET,SGDPHP_RET,0.7162406420263866
2019-10-17,CNYPHP_RET,SGDPHP_RET,0.7023755970040941
2019-10-18,CNYPHP_RET,SGDPHP_RET,0.7060563823002007
2019-10-21,CNYPHP_RET,SGDPHP_RET,0.715437717615466
2019-10-22,CNYPHP_RET,SGDPHP_RET,0.7110819928218433
2019-10-23,CNYPHP_RET,SGDPHP_RET,0.7112969000922991
2019-10-24,CNYPHP_RET,SGDPHP_RET,0.7113447503473517
2019-10-25,CNYPHP_RET,SGDPHP_RET,0.7093482896992406
2019-10-28,CNYPHP_RET,SGDPHP_RET,0.7100087679107135
2019-10-29,CNYPHP_RET,SGDPHP_RET,0.7102694730321759
2019-10-30,CNYPHP_RET,SGDPHP_RET,0.7126604488420368
2019-10-31,CNYPHP_RET,SGDPHP_RET,0.7245338146348488
2019-11-01,CNYPHP_RET,SGDPHP_RET,0.7233755567433893
2019-11-04,CNYPHP_RET,SGDPHP_RET,0.7231663972293564
2019-11-05,CNYPHP_RET,SGDPHP_RET,0.7286380960318984
2019-11-06,CNYPHP_RET,SGDPHP_RET,0.7254976946204776
2019-11-07,CNYPHP_RET,SGDPHP_RET,0.7294984845129058
2019-11-08,CNYPHP_RET,SGDPHP_RET,0.7170671628939155
2019-11-11,CNYPHP_RET,SGDPHP_RET,0.7039193684854751
2019-11-12,CNYPHP_RET,SGDPHP_RET,0.7059670652990976
2019-11-13,CNYPHP_RET,SGDPHP_RET,0.7044941639795195
2019-11-14,CNYPHP_RET,SGDPHP_RET,0.7028650206222073
2019-11-15,CNYPHP_RET,SGDPHP_RET,0.7044039613750521
2019-11-18,CNYPHP_RET,SGDPHP_RET,0.7001266752990418
2019-11-19,CNYPHP_RET,SGDPHP_RET,0.6943667711539893
2019-11-20,CNYPHP_RET,SGDPHP_RET,0.6957911921602652
2019-11-21,CNYPHP_RET,SGDPHP_RET,0.6929443271019449
2019-11-22,CNYPHP_RET,SGDPHP_RET,0.6932107259022463
2019-11-25,CNYPHP_RET,SGDPHP_RET,0.6915306822784522
2019-11-26,CNYPHP_RET,SGDPHP_RET,0.6984943621391642
2019-11-27,CNYPHP_RET,SGDPHP_RET,0.6963811913500204
2019-11-28,CNYPHP_RET,SGDPHP_RET,0.6949933574493242
2019-11-29,CNYPHP_RET,SGDPHP_RET,0.6946704634048043
2019-12-02,CNYPHP_RET,SGDPHP_RET,0.6938335271336145
2019-12-03,CNYPHP_RET,SGDPHP_RET,0.6868694962677466
2019-12-04,CNYPHP_RET,SGDPHP_RET,0.6805919696339123
2019-12-05,CNYPHP_RET,SGDPHP_RET,0.6808667976365079
2019-12-06,CNYPHP_RET,SGDPHP_RET,0.681665155998466
2019-12-09,CNYPHP_RET,SGDPHP_RET,0.6808590881413545
2019-12-10,CNYPHP_RET,SGDPHP_RET,0.6835941615745691
2019-12-11,CNYPHP_RET,SGDPHP_RET,0.6759365508607634
2019-12-12,CNYPHP_RET,SGDPHP_RET,0.6532781686422316
2019-12-13,CNYPHP_RET,SGDPHP_RET,0.6534251292518679
2019-12-16,CNYPHP_RET,SGDPHP_RET,0.630176252239242
2019-12-17,CNYPHP_RET,SGDPHP_RET,0.6363377843106217
2019-12-18,CNYPHP_RET,SGDPHP_RET,0.6342743688176323
2019-12-19,CNYPHP_RET,SGDPHP_RET,0.6329627829433437
2019-12-20,CNYPHP_RET,SGDPHP_RET,0.6332717308414704
2019-12-23,CNYPHP_RET,SGDPHP_RET,0.6361834524108188
2019-12-24,CNYPHP_RET,SGDPHP_RET,0.6311723944607451
2019-12-25,CNYPHP_RET,SGDPHP_RET,0.6401185690697918
2019-12-26,CNYPHP_RET,SGDPHP_RET,0.6399014412372129
2019-12-27,CNYPHP_RET,SGDPHP_RET,0.6402902267478936
2019-12-30,CNYPHP_RET,SGDPHP_RET,0.6407839836970054
2019-12-31,CNYPHP_RET,SGDPHP_RET,0.6466696925093861
2020-01-01,CNYPHP_RET,SGDPHP_RET,0.6395748718537045
2020-01-02,CNYPHP_RET,SGDPHP_RET,0.6192183413940721
2020-01-03,CNYPHP_RET,SGDPHP_RET,0.6205704757558848
2020-01-06,CNYPHP_RET,SGDPHP_RET,0.6387466880359801
2020-01-07,CNYPHP_RET,SGDPHP_RET,0.6373079907726059
2020-01-08,CNYPHP_RET,SGDPHP_RET,0.6251406342081641
2020-01-09,CNYPHP_RET,SGDPHP_RET,0.6523908319655414
2020-01-10,CNYPHP_RET,SGDPHP_RET,0.6566371253620918
2020-01-13,CNYPHP_RET,SGDPHP_RET,0.6545260679208675
2020-01-14,CNYPHP_RET,SGDPHP_RET,0.6585215998534647
2020-01-15,CNYPHP_RET,SGDPHP_RET,0.6586333281076167
2020-01-16,CNYPHP_RET,SGDPHP_RET,0.6692155078762156
2020-01-17,CNYPHP_RET,SGDPHP_RET,0.6681245773229201
2020-01-20,CNYPHP_RET,SGDPHP_RET,0.6661181043501926
2020-01-21,CNYPHP_RET,SGDPHP_RET,0.6628004421739886
2020-01-22,CNYPHP_RET,SGDPHP_RET,0.6591661365330967
2020-01-23,CNYPHP_RET,SGDPHP_RET,0.6569220599191213
2020-01-24,CNYPHP_RET,SGDPHP_RET,0.6617890585844552
2020-01-27,CNYPHP_RET,SGDPHP_RET,0.6601863683675473
2020-01-28,CNYPHP_RET,SGDPHP_RET,0.667102415366731
2020-01-29,CNYPHP_RET,SGDPHP_RET,0.6974338806679972
2020-01-30,CNYPHP_RET,SGDPHP_RET,0.6957912798383474
2020-01-31,CNYPHP_RET,SGDPHP_RET,0.6966609226062283
2020-02-03,CNYPHP_RET,SGDPHP_RET,0.6881395599447236
2020-02-04,CNYPHP_RET,SGDPHP_RET,0.6792298070382575
2020-02-05,CNYPHP_RET,SGDPHP_RET,0.6731924054868696
2020-02-06,CNYPHP_RET,SGDPHP_RET,0.6389165558955039
2020-02-07,CNYPHP_RET,SGDPHP_RET,0.6273785228040145
2020-02-10,CNYPHP_RET,SGDPHP_RET,0.6205360368693524
2020-02-11,CNYPHP_RET,SGDPHP_RET,0.6234594225242053
2020-02-12,CNYPHP_RET,SGDPHP_RET,0.625906306632147
2020-02-13,CNYPHP_RET,SGDPHP_RET,0.6289115407066096
2020-02-14,CNYPHP_RET,SGDPHP_RET,0.6427187874413955
2020-02-17,CNYPHP_RET,SGDPHP_RET,0.6429956744506106
2020-02-18,CNYPHP_RET,SGDPHP_RET,0.6475805314244187
2020-02-19,CNYPHP_RET,SGDPHP_RET,0.6656184525477475
2020-02-20,CNYPHP_RET,SGDPHP_RET,0.6664539916961792
2020-02-21,CNYPHP_RET,SGDPHP_RET,0.6616828756035739
2020-02-24,CNYPHP_RET,SGDPHP_RET,0.6528101254874027
2020-02-25,CNYPHP_RET,SGDPHP_RET,0.6562229792489468
2020-02-26,CNYPHP_RET,SGDPHP_RET,0.6603395372613546
2020-02-27,CNYPHP_RET,SGDPHP_RET,0.6611876964464808
2020-02-28,CNYPHP_RET,SGDPHP_RET,0.656239260278524
2020-03-02,CNYPHP_RET,SGDPHP_RET,0.6552923957077444
2020-03-03,CNYPHP_RET,SGDPHP_RET,0.6512917659386857
2020-03-04,CNYPHP_RET,SGDPHP_RET,0.654970239204766
2020-03-05,CNYPHP_RET,SGDPHP_RET,0.6494202944514537
2020-03-06,CNYPHP_RET,SGDPHP_RET,0.6422391540748439
2020-03-09,CNYPHP_RET,SGDPHP_RET,0.6464997978070042
2020-03-10,CNYPHP_RET,SGDPHP_RET,0.6508892790069323
2020-03-11,CNYPHP_RET,SGDPHP_RET,0.6463692360751058
2020-03-12,CNYPHP_RET,SGDPHP_RET,0.6527416326556469
2020-03-13,CNYPHP_RET,SGDPHP_RET,0.651958138098189
2020-03-16,CNYPHP_RET,SGDPHP_RET,0.6420370783164241
2020-03-17,CNYPHP_RET,SGDPHP_RET,0.7160469315752452
2020-03-18,CNYPHP_RET,SGDPHP_RET,0.7517498398100355
2020-03-19,CNYPHP_RET,SGDPHP_RET,0.7527261985342983
2020-03-20,CNYPHP_RET,SGDPHP_RET,0.7528036384361105
